127.0.0.1 - - [30/Apr/2023:00:52:51 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:11 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4864
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:11 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:13 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:13 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:13 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:18 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:18 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:18 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:42 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:42 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:42 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:57 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:57 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:57 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:59 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:59 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:22:59 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:01 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:02 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:02 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:02 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:19 +0530] "POST /ZeroToOne/Servlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:19 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4961
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:24:19 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:05 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:05 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:05 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:07 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:08 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:28 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:28 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:29 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4866
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:29 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:30 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:30 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4946
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:30 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:50 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:50 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4963
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:29:50 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:08 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:08 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4963
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:08 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:28 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:28 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4963
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:28 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:31 +0530] "POST /ZeroToOne/seirrvlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:31 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4963
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:30:31 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:24 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:24 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:44 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:44 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4945
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:44 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:54 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:32:54 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:16 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:16 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:16 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:19 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:19 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:19 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:21 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:21 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:33:21 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
127.0.0.1 - - [30/Apr/2023:04:43:17 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:17 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:17 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:19 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:19 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:21 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:21 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4945
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:21 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:24 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:24 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:39 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:39 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:39 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:44 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:44 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:45 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:46 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:43:46 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
127.0.0.1 - - [30/Apr/2023:04:46:35 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:35 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:35 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:37 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:37 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:53 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:53 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4945
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:46:53 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:47:11 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:47:11 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:47:11 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
127.0.0.1 - - [30/Apr/2023:04:52:35 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:52:36 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:52:36 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:52:39 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:52:39 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:01 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:01 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4964
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:01 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:41 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:41 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:59 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:59 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4976
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:53:59 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:19 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:19 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:30 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:30 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4976
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:30 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:32 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:32 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4976
0:0:0:0:0:0:0:1 - - [30/Apr/2023:04:54:32 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:00:44 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:00:44 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:00:46 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4879
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:00:46 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:27 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:27 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4976
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:27 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:31 +0530] "POST /ZeroToOne/seirrlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:31 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4976
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:01:31 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
127.0.0.1 - - [30/Apr/2023:05:02:44 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:02:44 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:02:44 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:02:48 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:02:48 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:14 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:14 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:14 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:30 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:30 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:55 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:55 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4974
0:0:0:0:0:0:0:1 - - [30/Apr/2023:05:03:55 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
127.0.0.1 - - [30/Apr/2023:12:38:57 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:38:57 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:38:57 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:38:57 +0530] "GET /ZeroToOne/js/myjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:00 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:00 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:05 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:05 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:05 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:14 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:14 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:37 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:37 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4974
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:37 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:48 +0530] "GET /ZeroToOne/index.jsp HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:12:39:48 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
127.0.0.1 - - [30/Apr/2023:15:04:03 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:04 +0530] "GET /ZeroToOne/ HTTP/1.1" 200 6240
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:04 +0530] "GET /ZeroToOne/style.css HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:04 +0530] "GET /ZeroToOne/js/myjs.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:06 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:06 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:51 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:51 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:04:51 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:05:00 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:05:00 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:05:26 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:05:26 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4962
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:05:26 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:06:27 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:06:27 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:06:44 +0530] "POST /ZeroToOne/seilet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:06:44 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4963
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:06:44 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:10:54 +0530] "GET /ZeroToOne/register_page.jsp HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [30/Apr/2023:15:10:54 +0530] "GET /ZeroToOne/css/style.css HTTP/1.1" 404 782
